Source IP,Destination IP,Protocol,Source Port,Destination Port,Flow Duration,Timestamp,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,SYN ACK Count,CWE Flag Count,ECE Flag Count,Total Length,Flow Bytes/s,Flow Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,IAT,labels
172.30.1.12,20.43.132.130,6,65103,443,5.544839859,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,80,7.213914381,0.18034786,40,40,40,0,5.544839859,2
172.30.1.12,13.107.42.18,6,65105,443,2.516237974,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,80,15.89674761,0.39741869,40,40,40,0,2.516237974,2
172.30.1.12,117.18.232.200,6,65104,443,5.150468588,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,80,7.766283653,0.194157091,40,40,40,0,5.150468588,2
13.107.42.18,172.30.1.12,6,443,65105,2.521206617,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,80,15.86541925,0.396635481,40,40,40,0,2.521206617,0
13.107.5.93,172.30.1.12,6,443,65100,8.152446508,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,80,4.906502601,0.122662565,40,40,40,0,8.152446508,0
172.30.1.12,13.107.5.93,6,65100,443,0.068521261,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,80,583.7604167,14.59401042,40,40,40,0,0.068521261,2
20.43.132.130,172.30.1.12,6,443,65103,0.01599431,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,80,2500.88932,62.52223299,40,40,40,0,0.01599431,0
13.107.238.49,172.30.1.12,6,443,65133,0.000999928,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1500108.727,1000.072485,1500,1500,1500,0,0.000999928,0
13.107.238.49,172.30.1.12,6,443,65133,0.001000881,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,244,121892.5889,999.1195808,122,122,122,0,0.001000881,0
13.107.238.49,172.30.1.12,6,443,65133,0.001001358,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1497965.714,998.6438095,1500,1500,1500,0,0.001001358,0
13.107.238.49,172.30.1.12,6,443,65133,0.0,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500,0,0.0,0
13.107.238.49,172.30.1.12,6,443,65133,0.000997782,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,1247767.857,1002.223178,1245,1245,1245,0,0.000997782,0
13.107.238.49,172.30.1.12,6,443,65133,0.001008987,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,1602,793865.1947,991.0926276,801,801,801,0,0.001008987,0
172.30.1.12,13.107.238.49,6,65133,443,0.029010057,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,80,1378.832154,34.47080385,40,40,40,0,0.029010057,2
13.107.238.49,172.30.1.12,6,443,65133,0.000999212,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1501182.534,1000.788356,1500,1500,1500,0,0.000999212,0
13.107.238.49,172.30.1.12,6,443,65133,0.000999689,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1500466.492,1000.310995,1500,1500,1500,0,0.000999689,0
13.107.238.49,172.30.1.12,6,443,65133,0.000999689,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,1245387.188,1000.310995,1245,1245,1245,0,0.000999689,0
13.107.238.49,172.30.1.12,6,443,65133,0.001000166,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1499751.132,999.8340882,1500,1500,1500,0,0.001000166,0
13.107.238.49,172.30.1.12,6,443,65133,0.0,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500,0,0.0,0
13.107.238.49,172.30.1.12,6,443,65133,0.0,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,0.0,0.0,1245,1245,1245,0,0.0,0
13.107.238.49,172.30.1.12,6,443,65133,0.0,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500,0,0.0,0
13.107.238.49,172.30.1.12,6,443,65133,0.000998735,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1501899.26,1001.266173,1500,1500,1500,0,0.000998735,0
13.107.238.49,172.30.1.12,6,443,65133,0.001003742,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,1240358.309,996.271734,1245,1245,1245,0,0.001003742,0
172.30.1.12,13.107.238.49,6,65133,443,0.011003017,2023-04-30 20:01,0,1,0,1,0,0,0,0,0,80,3635.366414,90.88416035,40,40,40,0,0.011003017,2
117.18.232.200,172.30.1.12,6,443,65104,5.110405922,2023-04-30 20:01,0,0,0,0,0,0,0,0,0,80,7.827166885,0.195679172,40,40,40,0,5.110405922,0
117.18.232.200,172.30.1.12,6,443,65101,7.088019371,2023-04-30 20:01,0,0,0,0,0,0,0,0,0,80,5.643325435,0.141083136,40,40,40,0,7.088019371,0
172.30.1.12,117.18.232.200,6,65101,443,0.175041676,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,80,228.5170081,5.712925203,40,40,40,0,0.175041676,2
13.107.238.49,172.30.1.12,6,443,65133,0.001973391,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,760113.0845,506.7420563,1500,1500,1500,0,0.001973391,0
13.107.238.49,172.30.1.12,6,443,65133,0.001000404,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1499393.708,999.5958055,1500,1500,1500,0,0.001000404,0
13.107.238.49,172.30.1.12,6,443,65133,0.000997305,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,1248364.447,1002.702367,1245,1245,1245,0,0.000997305,0
13.107.238.49,172.30.1.12,6,443,65133,0.002997398,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,500433.9803,333.6226535,1500,1500,1500,0,0.002997398,0
13.107.238.49,172.30.1.12,6,443,65133,0.000998497,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1502257.88,1001.505253,1500,1500,1500,0,0.000998497,0
13.107.238.49,172.30.1.12,6,443,65133,0.000993252,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,1253458.589,1006.794047,1245,1245,1245,0,0.000993252,0
13.107.238.49,172.30.1.12,6,443,65133,0.000999451,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1500824.427,1000.549618,1500,1500,1500,0,0.000999451,0
13.107.238.49,172.30.1.12,6,443,65133,0.00099659,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1505133.014,1003.42201,1500,1500,1500,0,0.00099659,0
13.107.238.49,172.30.1.12,6,443,65133,0.000998259,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,1247171.837,1001.744447,1245,1245,1245,0,0.000998259,0
13.107.238.49,172.30.1.12,6,443,65133,0.001003981,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1494052.719,996.035146,1500,1500,1500,0,0.001003981,0
172.30.1.12,13.107.238.49,6,65133,443,0.048547745,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,80,823.9311672,20.59827918,40,40,40,0,0.048547745,2
13.107.238.49,172.30.1.12,6,443,65133,0.002000809,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,749696.8541,499.7979028,1500,1500,1500,0,0.002000809,0
13.107.238.49,172.30.1.12,6,443,65133,0.001999617,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,622619.349,500.0958626,1245,1245,1245,0,0.001999617,0
13.107.238.49,172.30.1.12,6,443,65133,0.000998497,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1502257.88,1001.505253,1500,1500,1500,0,0.000998497,0
13.107.238.49,172.30.1.12,6,443,65133,0.001986027,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,755276.8307,503.5178872,1500,1500,1500,0,0.001986027,0
13.107.238.49,172.30.1.12,6,443,65133,0.00099802,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,1247469.775,1001.983755,1245,1245,1245,0,0.00099802,0
13.107.238.49,172.30.1.12,6,443,65133,0.001004696,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1492989.084,995.326056,1500,1500,1500,0,0.001004696,0
13.107.238.49,172.30.1.12,6,443,65133,0.000991821,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1512369.231,1008.246154,1500,1500,1500,0,0.000991821,0
172.30.1.12,13.107.238.49,6,65133,443,0.023002863,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,80,1738.913983,43.47284958,40,40,40,0,0.023002863,2
13.107.238.49,172.30.1.12,6,443,65133,0.002001286,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,622100.1287,499.6788182,1245,1245,1245,0,0.002001286,0
13.107.238.49,172.30.1.12,6,443,65133,0.002002716,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,748982.8571,499.3219048,1500,1500,1500,0,0.002002716,0
172.30.1.12,13.107.238.49,6,65133,443,0.005004883,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,80,7992.195122,199.804878,40,40,40,0,0.005004883,2
13.107.238.49,172.30.1.12,6,443,65133,0.003989697,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,375968.4475,250.6456316,1500,1500,1500,0,0.003989697,0
13.107.238.49,172.30.1.12,6,443,65133,0.001003981,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,1240063.757,996.035146,1245,1245,1245,0,0.001003981,0
13.107.238.49,172.30.1.12,6,443,65133,0.001003265,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1495117.871,996.7452471,1500,1500,1500,0,0.001003265,0
13.107.238.49,172.30.1.12,6,443,65133,0.001013994,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1479298.378,986.1989184,1500,1500,1500,0,0.001013994,0
13.107.238.49,172.30.1.12,6,443,65133,0.000997066,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,1248662.956,1002.942133,1245,1245,1245,0,0.000997066,0
13.107.238.49,172.30.1.12,6,443,65133,0.0,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500,0,0.0,0
13.107.238.49,172.30.1.12,6,443,65133,0.001001358,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1497965.714,998.6438095,1500,1500,1500,0,0.001001358,0
172.30.1.12,13.107.238.49,6,65133,443,0.012999773,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,80,3076.9768,76.92441999,40,40,40,0,0.012999773,2
13.107.238.49,172.30.1.12,6,443,65133,0.003104925,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,400975.8489,322.0689549,1245,1245,1245,0,0.003104925,0
13.107.238.49,172.30.1.12,6,443,65133,0.000995159,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1507296.598,1004.864399,1500,1500,1500,0,0.000995159,0
13.107.238.49,172.30.1.12,6,443,65133,0.001005173,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1492280.835,994.8538899,1500,1500,1500,0,0.001005173,0
13.107.238.49,172.30.1.12,6,443,65133,0.001007557,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,1235662.205,992.4997634,1245,1245,1245,0,0.001007557,0
13.107.238.49,172.30.1.12,6,443,65133,0.000995874,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1506214.029,1004.142686,1500,1500,1500,0,0.000995874,0
13.107.238.49,172.30.1.12,6,443,65133,0.00100112,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1498322.458,998.8816385,1500,1500,1500,0,0.00100112,0
13.107.238.49,172.30.1.12,6,443,65133,0.0,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500,0,0.0,0
13.107.238.49,172.30.1.12,6,443,65133,0.000999689,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,1245387.188,1000.310995,1245,1245,1245,0,0.000999689,0
13.107.238.49,172.30.1.12,6,443,65133,0.001000166,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1499751.132,999.8340882,1500,1500,1500,0,0.001000166,0
13.107.238.49,172.30.1.12,6,443,65133,0.001005411,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1491926.962,994.6179749,1500,1500,1500,0,0.001005411,0
13.107.238.49,172.30.1.12,6,443,65133,0.000997305,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,1248364.447,1002.702367,1245,1245,1245,0,0.000997305,0
13.107.238.49,172.30.1.12,6,443,65133,0.001000881,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1498679.371,999.1195808,1500,1500,1500,0,0.001000881,0
13.107.238.49,172.30.1.12,6,443,65133,0.0,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500,0,0.0,0
13.107.238.49,172.30.1.12,6,443,65133,0.001000166,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,1244793.44,999.8340882,1245,1245,1245,0,0.001000166,0
172.30.1.12,13.107.238.49,6,65133,443,0.018000126,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,80,2222.206681,55.55516702,40,40,40,0,0.018000126,2
13.107.238.49,172.30.1.12,6,443,65133,0.002000093,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,749964.9541,499.9766361,1500,1500,1500,0,0.002000093,0
13.107.238.49,172.30.1.12,6,443,65133,0.0,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500,0,0.0,0
13.107.238.49,172.30.1.12,6,443,65133,0.001003504,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,1240653.001,996.5084343,1245,1245,1245,0,0.001003504,0
172.30.1.12,20.189.173.1,6,65135,443,0.270180464,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,80,148.0491944,3.701229859,40,40,40,0,0.270180464,2
13.107.238.49,172.30.1.12,6,443,65133,0.005012512,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,299251.1416,199.500761,1500,1500,1500,0,0.005012512,0
13.107.238.49,172.30.1.12,6,443,65133,0.001000404,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1499393.708,999.5958055,1500,1500,1500,0,0.001000404,0
13.107.238.49,172.30.1.12,6,443,65133,0.001000881,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1498679.371,999.1195808,1500,1500,1500,0,0.001000881,0
13.107.238.49,172.30.1.12,6,443,65133,0.0,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500,0,0.0,0
13.107.238.49,172.30.1.12,6,443,65133,0.000998497,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1502257.88,1001.505253,1500,1500,1500,0,0.000998497,0
13.107.238.49,172.30.1.12,6,443,65133,0.000999928,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1500108.727,1000.072485,1500,1500,1500,0,0.000999928,0
13.107.238.49,172.30.1.12,6,443,65133,0.0,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500,0,0.0,0
172.30.1.12,13.107.238.49,6,65133,443,0.017978907,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,80,2224.829397,55.62073493,40,40,40,0,0.017978907,2
13.107.238.49,172.30.1.12,6,443,65133,0.001043558,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1437389.993,958.2599954,1500,1500,1500,0,0.001043558,0
13.107.238.49,172.30.1.12,6,443,65133,0.000992775,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1510916.427,1007.277618,1500,1500,1500,0,0.000992775,0
13.107.238.49,172.30.1.12,6,443,65133,0.001002073,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1496896.502,997.9310017,1500,1500,1500,0,0.001002073,0
13.107.238.49,172.30.1.12,6,443,65133,0.0,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500,0,0.0,0
13.107.238.49,172.30.1.12,6,443,65133,0.001003504,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1494762.651,996.5084343,1500,1500,1500,0,0.001003504,0
13.107.238.49,172.30.1.12,6,443,65133,0.000993252,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1510191.071,1006.794047,1500,1500,1500,0,0.000993252,0
172.30.1.12,13.107.238.49,6,65133,443,0.002002478,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,80,19975.2542,499.3813549,40,40,40,0,0.002002478,2
13.107.238.49,172.30.1.12,6,443,65133,0.000997543,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1503694.073,1002.462715,1500,1500,1500,0,0.000997543,0
13.107.238.49,172.30.1.12,6,443,65133,0.00300169,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,499718.5068,333.1456712,1500,1500,1500,0,0.00300169,0
13.107.238.49,172.30.1.12,6,443,65133,0.002002954,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,748893.7031,499.2624688,1500,1500,1500,0,0.002002954,0
13.107.238.49,172.30.1.12,6,443,65133,0.001001835,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2720,1357509.148,998.1684912,1360,1360,1360,0,0.001001835,0
13.107.238.49,172.30.1.12,6,443,65133,0.0,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500,0,0.0,0
13.107.238.49,172.30.1.12,6,443,65133,0.0,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500,0,0.0,0
13.107.238.49,172.30.1.12,6,443,65133,0.001002789,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,1241537.917,997.2192107,1245,1245,1245,0,0.001002789,0
172.30.1.12,13.107.238.49,6,65133,443,0.00500083,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,80,7998.672706,199.9668176,40,40,40,0,0.00500083,2
13.107.238.49,172.30.1.12,6,443,65133,0.0,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500,0,0.0,0
13.107.238.49,172.30.1.12,6,443,65133,0.0,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500,0,0.0,0
13.107.238.49,172.30.1.12,6,443,65133,0.0,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,0.0,0.0,1245,1245,1245,0,0.0,0
13.107.238.49,172.30.1.12,6,443,65133,0.0,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500,0,0.0,0
13.107.238.49,172.30.1.12,6,443,65133,0.0,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500,0,0.0,0
13.107.238.49,172.30.1.12,6,443,65133,0.0,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,0.0,0.0,1245,1245,1245,0,0.0,0
13.107.238.49,172.30.1.12,6,443,65133,0.001004457,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1493343.461,995.5623071,1500,1500,1500,0,0.001004457,0
13.107.238.49,172.30.1.12,6,443,65133,0.0,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500,0,0.0,0
13.107.238.49,172.30.1.12,6,443,65133,0.0,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,0.0,0.0,1245,1245,1245,0,0.0,0
13.107.238.49,172.30.1.12,6,443,65133,0.001004696,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1492989.084,995.326056,1500,1500,1500,0,0.001004696,0
13.107.238.49,172.30.1.12,6,443,65133,0.001008987,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1486638.941,991.0926276,1500,1500,1500,0,0.001008987,0
13.107.238.49,172.30.1.12,6,443,65133,0.000993252,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,1253458.589,1006.794047,1245,1245,1245,0,0.000993252,0
13.107.238.49,172.30.1.12,6,443,65133,0.0,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500,0,0.0,0
13.107.238.49,172.30.1.12,6,443,65133,0.000985146,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1522617.619,1015.078412,1500,1500,1500,0,0.000985146,0
172.30.1.12,13.107.238.49,6,65133,443,0.016999006,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,80,2353.078725,58.82696812,40,40,40,0,0.016999006,2
13.107.238.49,172.30.1.12,6,443,65133,0.001000404,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,1244496.778,999.5958055,1245,1245,1245,0,0.001000404,0
13.107.238.49,172.30.1.12,6,443,65133,0.001012564,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1481388.274,987.5921827,1500,1500,1500,0,0.001012564,0
13.107.238.49,172.30.1.12,6,443,65133,0.000999451,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1500824.427,1000.549618,1500,1500,1500,0,0.000999451,0
13.107.238.49,172.30.1.12,6,443,65133,0.000996828,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,1248961.607,1003.182014,1245,1245,1245,0,0.000996828,0
13.107.238.49,172.30.1.12,6,443,65133,0.002012968,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,745168.3051,496.7788701,1500,1500,1500,0,0.002012968,0
13.107.238.49,172.30.1.12,6,443,65133,0.001015186,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1477561.296,985.0408643,1500,1500,1500,0,0.001015186,0
13.107.238.49,172.30.1.12,6,443,65133,0.0,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,0.0,0.0,1245,1245,1245,0,0.0,0
13.107.238.49,172.30.1.12,6,443,65133,0.001002073,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1496896.502,997.9310017,1500,1500,1500,0,0.001002073,0
13.107.238.49,172.30.1.12,6,443,65133,0.001005173,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1492280.835,994.8538899,1500,1500,1500,0,0.001005173,0
13.107.238.49,172.30.1.12,6,443,65133,0.001013756,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,1228106.416,986.4308561,1245,1245,1245,0,0.001013756,0
13.107.238.49,172.30.1.12,6,443,65133,0.00100112,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1498322.458,998.8816385,1500,1500,1500,0,0.00100112,0
13.107.238.49,172.30.1.12,6,443,65133,0.000997782,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1503334.767,1002.223178,1500,1500,1500,0,0.000997782,0
13.107.238.49,172.30.1.12,6,443,65133,0.0,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,0.0,0.0,1245,1245,1245,0,0.0,0
13.107.238.49,172.30.1.12,6,443,65133,0.001012564,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1481388.274,987.5921827,1500,1500,1500,0,0.001012564,0
13.107.238.49,172.30.1.12,6,443,65133,0.00101161,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1482784.822,988.5232147,1500,1500,1500,0,0.00101161,0
13.107.238.49,172.30.1.12,6,443,65133,0.000982046,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,1267761.224,1018.282107,1245,1245,1245,0,0.000982046,0
13.107.238.49,172.30.1.12,6,443,65133,0.0,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500,0,0.0,0
13.107.238.49,172.30.1.12,6,443,65133,0.000999212,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1501182.534,1000.788356,1500,1500,1500,0,0.000999212,0
13.107.238.49,172.30.1.12,6,443,65133,0.000999928,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,1245090.243,1000.072485,1245,1245,1245,0,0.000999928,0
13.107.238.49,172.30.1.12,6,443,65133,0.002004862,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,748181.2344,498.7874896,1500,1500,1500,0,0.002004862,0
13.107.238.49,172.30.1.12,6,443,65133,0.000998735,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1501899.26,1001.266173,1500,1500,1500,0,0.000998735,0
172.30.1.12,13.107.238.49,6,65133,443,0.039000988,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,80,1025.615043,25.64037608,40,40,40,0,0.039000988,2
13.107.238.49,172.30.1.12,6,443,65133,0.001000404,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,1244496.778,999.5958055,1245,1245,1245,0,0.001000404,0
13.107.238.49,172.30.1.12,6,443,65133,0.002024889,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,740781.3493,493.8542329,1500,1500,1500,0,0.002024889,0
13.107.238.49,172.30.1.12,6,443,65133,0.000993967,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1509104.342,1006.069561,1500,1500,1500,0,0.000993967,0
13.107.238.49,172.30.1.12,6,443,65133,0.002966642,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,2490,419666.357,337.0814112,1245,1245,1245,0,0.002966642,0
13.107.238.49,172.30.1.12,6,443,65133,0.0,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,0.0,0.0,1500,1500,1500,0,0.0,0
13.107.238.49,172.30.1.12,6,443,65133,0.001012325,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1481737.164,987.8247763,1500,1500,1500,0,0.001012325,0
13.107.238.49,172.30.1.12,6,443,65133,0.000999451,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1500824.427,1000.549618,1500,1500,1500,0,0.000999451,0
13.107.238.49,172.30.1.12,6,443,65133,0.001005888,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1491219.72,994.1464802,1500,1500,1500,0,0.001005888,0
13.107.238.49,172.30.1.12,6,443,65133,0.023998022,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,62505.15126,41.67010084,1500,1500,1500,0,0.023998022,0
13.107.238.49,172.30.1.12,6,443,65133,0.001983881,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,756093.7387,504.0624925,1500,1500,1500,0,0.001983881,0
13.107.238.49,172.30.1.12,6,443,65133,0.000998259,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1502616.671,1001.744447,1500,1500,1500,0,0.000998259,0
172.30.1.12,13.107.238.49,6,65133,443,0.038004398,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,80,1052.509755,26.31274388,40,40,40,0,0.038004398,2
13.107.238.49,172.30.1.12,6,443,65133,0.001000166,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1499751.132,999.8340882,1500,1500,1500,0,0.001000166,0
13.107.238.49,172.30.1.12,6,443,65133,0.001000404,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1499393.708,999.5958055,1500,1500,1500,0,0.001000404,0
13.107.238.49,172.30.1.12,6,443,65133,0.001273155,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1178175.281,785.4501873,1500,1500,1500,0,0.001273155,0
13.107.238.49,172.30.1.12,6,443,65133,0.001010656,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1484184.006,989.4560038,1500,1500,1500,0,0.001010656,0
13.107.238.49,172.30.1.12,6,443,65133,0.001003981,2023-04-30 20:01,0,1,0,0,0,0,0,0,0,3000,1494052.719,996.035146,1500,1500,1500,0,0.001003981,0
