Source IP,Destination IP,Protocol,Source Port,Destination Port,Timestamp,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,SYN_ACK_Count,Length,IAT,labels
142.250.206.227,10.50.224.91,17,443,62066,2023-05-25 22:11:34,0,1,0,0,0,0,0,0,0,51,0.0430736541748046,0
10.50.224.91,52.163.231.110,6,56371,443,2023-05-25 22:11:34,0,1,0,0,1,0,0,0,1,40,0.1334056854248047,0
10.50.224.91,20.198.118.190,6,56427,443,2023-05-25 22:11:40,0,1,0,0,1,0,0,0,1,40,0.2990529537200928,0
10.50.224.91,239.255.255.250,17,62067,1900,2023-05-25 22:11:41,0,0,0,0,0,0,0,0,0,203,1.0073604583740234,0
10.50.224.91,239.255.255.250,17,62068,1900,2023-05-25 22:11:41,0,0,0,0,0,0,0,0,0,203,1.0132832527160645,0
10.50.224.91,239.255.255.250,17,62068,1900,2023-05-25 22:11:43,0,0,0,0,0,0,0,0,0,203,0.969484806060791,0
10.50.224.91,239.255.255.250,17,62067,1900,2023-05-25 22:11:43,0,0,0,0,0,0,0,0,0,203,1.1646978855133057,0
52.114.32.215,10.50.224.91,6,443,56370,2023-05-25 22:11:49,0,1,0,1,1,0,0,0,1,88,40.06851553916931,0
10.50.224.91,52.114.32.215,6,56370,443,2023-05-25 22:11:49,0,1,0,0,1,0,0,0,1,40,0.0940711498260498,0
100.24.246.48,10.50.224.91,6,443,58431,2023-05-25 22:11:49,0,1,0,1,1,0,0,0,1,134,30.989535570144653,0
10.50.224.91,100.24.246.48,6,58431,443,2023-05-25 22:11:49,0,1,0,0,1,0,0,0,1,40,0.251530647277832,0
51.11.192.48,10.50.224.91,6,443,59434,2023-05-25 22:11:50,0,1,0,0,1,0,0,0,1,52,45.218841552734375,0
10.50.224.91,23.50.233.223,6,59399,443,2023-05-25 22:11:51,0,1,0,0,1,0,0,0,1,41,45.15743327140808,0
10.50.224.91,52.0.218.127,6,58432,443,2023-05-25 22:11:51,0,1,0,1,1,0,0,0,1,111,13.472840309143066,0
23.50.233.223,10.50.224.91,6,443,59399,2023-05-25 22:11:51,0,1,0,0,1,0,0,0,1,52,45.165024280548096,0
52.0.218.127,10.50.224.91,6,443,58432,2023-05-25 22:11:51,0,1,0,1,1,0,0,0,1,134,13.740875720977783,0
10.50.224.91,142.250.206.238,17,62998,443,2023-05-25 22:11:56,0,1,0,0,0,0,0,0,0,1278,0.0010011196136474,0
142.250.206.238,10.50.224.91,17,443,62998,2023-05-25 22:11:56,0,1,0,0,0,0,0,0,0,1278,0.0234482288360595,0
142.250.206.238,10.50.224.91,17,443,62998,2023-05-25 22:11:56,0,1,0,0,0,0,0,0,0,1278,0.0020012855529785,0
10.50.224.91,142.250.206.238,17,62998,443,2023-05-25 22:11:56,0,1,0,0,0,0,0,0,0,191,0.0279626846313476,0
10.50.224.91,142.250.206.238,17,62998,443,2023-05-25 22:11:56,0,1,0,0,0,0,0,0,0,1274,0.0,0
142.250.206.238,10.50.224.91,17,443,62998,2023-05-25 22:11:56,0,1,0,0,0,0,0,0,0,971,0.0172467231750488,0
10.50.224.91,142.250.206.238,17,62998,443,2023-05-25 22:11:56,0,1,0,0,0,0,0,0,0,60,0.0040864944458007,0
142.250.206.238,10.50.224.91,17,443,62998,2023-05-25 22:11:56,0,1,0,0,0,0,0,0,0,51,0.0020041465759277,0
10.50.224.91,142.250.206.238,17,62998,443,2023-05-25 22:11:56,0,1,0,0,0,0,0,0,0,57,0.1754870414733886,0
142.250.206.238,10.50.224.91,17,443,62998,2023-05-25 22:11:56,0,1,0,0,0,0,0,0,0,52,0.246593952178955,0
10.50.224.91,142.250.206.238,17,62998,443,2023-05-25 22:11:57,0,1,0,0,0,0,0,0,0,57,0.2970726490020752,0
142.250.206.238,10.50.224.91,17,443,62998,2023-05-25 22:11:57,0,1,0,0,0,0,0,0,0,52,0.3812980651855469,0
52.114.40.53,10.50.224.91,6,443,56391,2023-05-25 22:11:57,0,1,0,1,1,0,0,0,1,87,40.00198292732239,0
10.50.224.91,52.114.40.53,6,56391,443,2023-05-25 22:11:57,0,1,0,0,1,0,0,0,1,40,0.1805565357208252,0
10.50.224.91,142.250.206.238,17,62998,443,2023-05-25 22:11:57,0,1,0,0,0,0,0,0,0,57,0.2651495933532715,0
142.250.206.238,10.50.224.91,17,443,62998,2023-05-25 22:11:57,0,1,0,0,0,0,0,0,0,52,0.2799134254455566,0
10.50.224.91,52.0.218.127,6,58432,443,2023-05-25 22:11:58,0,1,0,0,1,0,0,0,1,40,6.774820804595947,0
10.50.224.91,142.250.206.238,17,62998,443,2023-05-25 22:11:58,0,1,0,0,0,0,0,0,0,57,0.4856998920440674,0
142.250.206.238,10.50.224.91,17,443,62998,2023-05-25 22:11:58,0,1,0,0,0,0,0,0,0,52,0.4743514060974121,0
142.250.206.238,10.50.224.91,17,443,62998,2023-05-25 22:11:58,0,1,0,0,0,0,0,0,0,468,0.0180509090423584,0
10.50.224.91,142.250.206.238,17,62998,443,2023-05-25 22:11:59,0,1,0,0,0,0,0,0,0,60,0.0214066505432128,0
10.50.224.91,142.250.206.238,17,62998,443,2023-05-25 22:11:59,0,1,0,0,0,0,0,0,0,57,0.1037101745605468,0
142.250.206.238,10.50.224.91,17,443,62998,2023-05-25 22:11:59,0,1,0,0,0,0,0,0,0,52,0.3409490585327148,0
142.250.206.238,10.50.224.91,17,443,62998,2023-05-25 22:11:59,0,1,0,0,0,0,0,0,0,53,0.2520453929901123,0
204.79.197.203,10.50.224.91,6,443,59386,2023-05-25 22:11:59,0,1,1,0,1,0,0,0,1,40,38.18777322769165,0
142.250.206.238,10.50.224.91,17,443,62998,2023-05-25 22:11:59,0,1,0,0,0,0,0,0,0,113,0.0704984664916992,0
142.250.206.238,10.50.224.91,17,443,62998,2023-05-25 22:11:59,0,1,0,0,0,0,0,0,0,62,0.0,0
10.50.224.91,142.250.206.238,17,62998,443,2023-05-25 22:12:00,0,1,0,0,0,0,0,0,0,59,0.3968508243560791,0
