Source IP,Destination IP,Protocol,Source Port,Destination Port,Timestamp,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,SYN_ACK_Count,Total Length,Flow Bytes/s,Flow Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,IAT,labels
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:32,0,1,0,0,0,0,0,0,0,140,0.440251572327044,0.0062893081761006,70,70,70.0,0.0,,0.1596989631652832,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:32,0,0,0,0,0,0,0,0,0,1720,15.636363636363637,0.0181818181818181,860,860,860.0,0.0,,0.0551934242248535,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:32,0,0,0,0,0,0,0,0,0,1720,61.42857142857143,0.0714285714285714,860,860,860.0,0.0,,0.0148537158966064,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:32,0,1,0,0,0,0,0,0,0,180,2.0454545454545454,0.0227272727272727,90,90,90.0,0.0,,0.044971227645874,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:32,0,1,0,0,0,0,0,0,0,148,37.0,0.5,74,74,74.0,0.0,,0.0027472972869873,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:32,0,0,0,0,0,0,0,0,0,1394,348.5,0.5,697,697,697.0,0.0,,0.0023670196533203,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:32,0,0,0,0,0,0,0,0,0,438,0.5544303797468354,0.0025316455696202,219,219,219.0,0.0,,0.395808458328247,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:32,0,0,0,0,0,0,0,0,0,1742,174.2,0.2,871,871,871.0,0.0,,0.0050232410430908,0
172.30.1.44,162.159.129.235,6,61079,443,2023-05-07 17:01:32,0,1,0,1,1,0,0,0,1,202,0.2404761904761904,0.0023809523809523,101,101,101.0,0.0,,0.4207551479339599,2
162.159.129.235,172.30.1.44,6,443,61079,2023-05-07 17:01:32,0,1,0,1,1,0,0,0,1,194,3.730769230769231,0.0384615384615384,97,97,97.0,0.0,,0.0261461734771728,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:33,0,1,0,0,0,0,0,0,0,140,0.4729729729729729,0.0067567567567567,70,70,70.0,0.0,,0.1480071544647216,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:33,0,0,0,0,0,0,0,0,0,1884,12.394736842105264,0.0131578947368421,942,942,942.0,0.0,,0.076744794845581,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:33,0,0,0,0,0,0,0,0,0,2014,0.0,0.0,1007,1007,1007.0,0.0,,0.0,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:33,0,0,0,0,0,0,0,0,0,212,5.888888888888889,0.0555555555555555,106,106,106.0,0.0,,0.0183918476104736,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:33,0,0,0,0,0,0,0,0,0,1562,0.0,0.0,781,781,781.0,0.0,,0.0,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:33,0,1,0,0,0,0,0,0,0,140,0.5384615384615384,0.0076923076923076,70,70,70.0,0.0,,0.1308929920196533,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:33,0,0,0,0,0,0,0,0,0,216,0.2755102040816326,0.0025510204081632,108,108,108.0,0.0,,0.3925814628601074,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:33,0,0,0,0,0,0,0,0,0,126,21.0,0.3333333333333333,63,63,63.0,0.0,,0.0030109882354736,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:33,0,0,0,0,0,0,0,0,0,216,9.0,0.0833333333333333,108,108,108.0,0.0,,0.0129108428955078,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:33,0,0,0,0,0,0,0,0,0,1612,9.595238095238097,0.0119047619047619,806,806,806.0,0.0,,0.084475040435791,0
162.159.137.234,172.30.1.44,6,443,61178,2023-05-07 17:01:33,0,1,0,1,1,0,0,0,1,194,1.6724137931034482,0.0172413793103448,97,97,97.0,0.0,,0.0587966442108154,0
172.30.1.44,162.159.137.234,6,61178,443,2023-05-07 17:01:33,0,1,0,0,1,0,0,0,1,80,0.3508771929824561,0.0087719298245614,40,40,40.0,0.0,,0.1147234439849853,2
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:33,0,1,0,0,0,0,0,0,0,148,3.363636363636364,0.0454545454545454,74,74,74.0,0.0,,0.0226516723632812,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:33,0,0,0,0,0,0,0,0,0,2024,15.569230769230767,0.0153846153846153,1012,1012,1012.0,0.0,,0.0650944709777832,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:33,0,1,0,0,0,0,0,0,0,140,0.546875,0.0078125,70,70,70.0,0.0,,0.1286048889160156,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:33,0,0,0,0,0,0,0,0,0,1828,31.517241379310345,0.0344827586206896,914,914,914.0,0.0,,0.0299406051635742,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:33,0,0,0,0,0,0,0,0,0,1830,305.0,0.3333333333333333,915,915,915.0,0.0,,0.0030872821807861,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:33,0,0,0,0,0,0,0,0,0,1922,31.0,0.032258064516129,961,961,961.0,0.0,,0.0316364765167236,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:33,0,0,0,0,0,0,0,0,0,416,0.7647058823529411,0.0036764705882352,208,208,208.0,0.0,,0.2723541259765625,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:33,0,0,0,0,0,0,0,0,0,1542,385.5,0.5,771,771,771.0,0.0,,0.0026378631591796,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:33,0,1,0,0,0,0,0,0,0,180,2.727272727272727,0.0303030303030303,90,90,90.0,0.0,,0.0337638854980468,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:33,0,1,0,0,0,0,0,0,0,140,1.75,0.025,70,70,70.0,0.0,,0.0401446819305419,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:33,0,0,0,0,0,0,0,0,0,1462,243.66666666666663,0.3333333333333333,731,731,731.0,0.0,,0.0037324428558349,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:34,0,0,0,0,0,0,0,0,0,1800,16.071428571428573,0.0178571428571428,900,900,900.0,0.0,,0.0562810897827148,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:34,0,0,0,0,0,0,0,0,0,1368,14.25,0.0208333333333333,684,684,684.0,0.0,,0.0480446815490722,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:34,0,1,0,0,0,0,0,0,0,140,0.4430379746835443,0.0063291139240506,70,70,70.0,0.0,,0.1584126949310302,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:34,0,0,0,0,0,0,0,0,0,1430,6.383928571428571,0.0089285714285714,715,715,715.0,0.0,,0.1127336025238037,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:34,0,0,0,0,0,0,0,0,0,126,1.575,0.025,63,63,63.0,0.0,,0.0408947467803955,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:34,0,0,0,0,0,0,0,0,0,1566,14.773584905660377,0.0188679245283018,783,783,783.0,0.0,,0.0536625385284423,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:34,0,1,0,0,0,0,0,0,0,140,0.4861111111111111,0.0069444444444444,70,70,70.0,0.0,,0.1448276042938232,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:34,0,0,0,0,0,0,0,0,0,1382,12.12280701754386,0.0175438596491228,691,691,691.0,0.0,,0.0579369068145751,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:34,0,0,0,0,0,0,0,0,0,228,4.956521739130435,0.0434782608695652,114,114,114.0,0.0,,0.0234351158142089,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:34,0,0,0,0,0,0,0,0,0,572,4.085714285714285,0.0142857142857142,286,286,286.0,0.0,,0.0702340602874755,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:34,0,0,0,0,0,0,0,0,0,1542,96.375,0.125,771,771,771.0,0.0,,0.0080757141113281,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:34,0,0,0,0,0,0,0,0,0,1544,17.545454545454547,0.0227272727272727,772,772,772.0,0.0,,0.044173240661621,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:34,0,0,0,0,0,0,0,0,0,1544,772.0,1.0,772,772,772.0,0.0,,0.0015113353729248,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:34,0,0,0,0,0,0,0,0,0,1544,154.4,0.2,772,772,772.0,0.0,,0.0050375461578369,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:34,0,0,0,0,0,0,0,0,0,1544,193.0,0.25,772,772,772.0,0.0,,0.0043785572052001,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:34,0,0,0,0,0,0,0,0,0,1544,154.4,0.2,772,772,772.0,0.0,,0.0055468082427978,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:34,0,0,0,0,0,0,0,0,0,1420,37.36842105263158,0.0526315789473684,710,710,710.0,0.0,,0.0198264122009277,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:34,0,0,0,0,0,0,0,0,0,126,63.0,1.0,63,63,63.0,0.0,,0.0013685226440429,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:34,0,1,0,0,0,0,0,0,0,156,0.430939226519337,0.005524861878453,78,78,78.0,0.0,,0.1817743778228759,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:34,0,0,0,0,0,0,0,0,0,2220,25.813953488372093,0.0232558139534883,1110,1110,1110.0,0.0,,0.0434372425079345,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:34,0,1,0,0,0,0,0,0,0,180,6.923076923076923,0.0769230769230769,90,90,90.0,0.0,,0.0138182640075683,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:34,0,1,0,0,0,0,0,0,0,148,0.0,0.0,74,74,74.0,0.0,,0.0,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:34,0,0,0,0,0,0,0,0,0,1794,7.938053097345133,0.0088495575221238,897,897,897.0,0.0,,0.1133356094360351,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:34,0,0,0,0,0,0,0,0,0,1360,16.585365853658537,0.024390243902439,680,680,680.0,0.0,,0.0412783622741699,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:34,0,1,0,0,0,0,0,0,0,140,0.6862745098039216,0.0098039215686274,70,70,70.0,0.0,,0.1026239395141601,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:35,0,0,0,0,0,0,0,0,0,162,3.0,0.037037037037037,81,81,81.0,0.0,,0.0276687145233154,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:35,0,0,0,0,0,0,0,0,0,450,0.7978723404255319,0.0035460992907801,225,225,225.0,0.0,,0.2829980850219726,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:35,0,0,0,0,0,0,0,0,0,1406,0.0,0.0,703,703,703.0,0.0,,0.0,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:35,0,0,0,0,0,0,0,0,0,2052,19.358490566037737,0.0188679245283018,1026,1026,1026.0,0.0,,0.0538709163665771,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:35,0,0,0,0,0,0,0,0,0,2052,25.65,0.025,1026,1026,1026.0,0.0,,0.0403740406036376,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:35,0,1,0,0,0,0,0,0,0,140,0.5555555555555556,0.0079365079365079,70,70,70.0,0.0,,0.126941442489624,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:35,0,0,0,0,0,0,0,0,0,1596,14.0,0.0175438596491228,798,798,798.0,0.0,,0.0577366352081298,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:35,0,0,0,0,0,0,0,0,0,256,9.846153846153848,0.0769230769230769,128,128,128.0,0.0,,0.0135698318481445,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:35,0,0,0,0,0,0,0,0,0,1706,0.0,0.0,853,853,853.0,0.0,,0.0,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:35,0,1,0,0,0,0,0,0,0,216,7.714285714285714,0.0714285714285714,108,108,108.0,0.0,,0.0147039890289306,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:35,0,0,0,0,0,0,0,0,0,438,0.5407407407407407,0.0024691358024691,219,219,219.0,0.0,,0.4052026271820068,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:35,0,1,0,0,0,0,0,0,0,148,0.0748230535894843,0.0010111223458038,74,74,74.0,0.0,,0.9899351596832277,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:35,0,0,0,0,0,0,0,0,0,228,1.027027027027027,0.009009009009009,114,114,114.0,0.0,,0.1117091178894043,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:35,0,0,0,0,0,0,0,0,0,1326,221.0,0.3333333333333333,663,663,663.0,0.0,,0.0033597946166992,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:35,0,1,0,0,0,0,0,0,0,132,0.5892857142857143,0.0089285714285714,66,66,66.0,0.0,,0.1129429340362548,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:35,0,0,0,0,0,0,0,0,0,1380,230.0,0.3333333333333333,690,690,690.0,0.0,,0.0037639141082763,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:35,0,0,0,0,0,0,0,0,0,2440,152.5,0.125,1220,1220,1220.0,0.0,,0.0081019401550292,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:35,0,1,0,0,0,0,0,0,0,148,9.25,0.125,74,74,74.0,0.0,,0.0080883502960205,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:35,0,1,0,0,0,0,0,0,0,140,0.0,0.0,70,70,70.0,0.0,,0.0,0
18.64.8.69,172.30.1.44,6,443,61518,2023-05-07 17:01:35,0,0,0,1,1,0,0,0,0,158,0.0053116385396355,6.723593088146305e-05,79,79,79.0,0.0,,14.8734130859375,0
172.30.1.44,18.64.8.69,6,61518,443,2023-05-07 17:01:35,0,1,0,0,1,0,0,0,1,80,0.0026858255556301,6.714563889075404e-05,40,40,40.0,0.0,,14.8938729763031,2
18.64.8.69,172.30.1.44,6,443,61518,2023-05-07 17:01:35,0,0,0,0,1,0,0,0,0,80,2.0,0.05,40,40,40.0,0.0,,0.020414113998413,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:35,0,0,0,0,0,0,0,0,0,1584,60.92307692307692,0.0769230769230769,792,792,792.0,0.0,,0.0133442878723144,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:35,0,0,0,0,0,0,0,0,0,126,0.15,0.0023809523809523,63,63,63.0,0.0,,0.4206910133361816,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:35,0,0,0,0,0,0,0,0,0,1468,0.0,0.0,734,734,734.0,0.0,,0.0,0
18.64.8.69,172.30.1.44,6,443,61517,2023-05-07 17:01:35,0,0,0,1,1,0,0,0,0,158,0.0053468697123519,6.768189509306261e-05,79,79,79.0,0.0,,14.775979280471802,0
172.30.1.44,18.64.8.69,6,61517,443,2023-05-07 17:01:35,0,1,0,0,1,0,0,0,1,80,0.0027005130974885,6.751282743721307e-05,40,40,40.0,0.0,,14.812174081802368,2
18.64.8.69,172.30.1.44,6,443,61517,2023-05-07 17:01:36,0,0,0,0,1,0,0,0,0,80,0.4123711340206185,0.0103092783505154,40,40,40.0,0.0,,0.0972130298614502,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,2310,577.5,0.5,1155,1155,1155.0,0.0,,0.0028729438781738,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,2310,165.0,0.1428571428571428,1155,1155,1155.0,0.0,,0.0075466632843017,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,460,7.419354838709677,0.032258064516129,230,230,230.0,0.0,,0.0316104888916015,0
172.30.1.44,162.159.129.235,6,61079,443,2023-05-07 17:01:36,0,1,0,1,1,0,0,0,1,260,0.0427209990141307,0.0003286230693394,130,130,130.0,0.0,,3.043393850326538,2
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,462,7.9655172413793105,0.0344827586206896,231,231,231.0,0.0,,0.0296595096588134,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:36,0,1,0,0,0,0,0,0,0,140,0.2928870292887029,0.00418410041841,70,70,70.0,0.0,,0.2390549182891845,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,256,0.0,0.0,128,128,128.0,0.0,,0.0,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,1744,16.76923076923077,0.0192307692307692,872,872,872.0,0.0,,0.0522010326385498,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:36,0,1,0,0,0,0,0,0,0,216,0.18,0.0016666666666666,108,108,108.0,0.0,,0.6001701354980469,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,460,7.1875,0.03125,230,230,230.0,0.0,,0.0326452255249023,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,464,33.142857142857146,0.1428571428571428,232,232,232.0,0.0,,0.0075829029083251,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,464,12.88888888888889,0.0555555555555555,232,232,232.0,0.0,,0.0188431739807128,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,1890,7.9411764705882355,0.0084033613445378,945,945,945.0,0.0,,0.1199042797088623,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,1892,135.14285714285714,0.1428571428571428,946,946,946.0,0.0,,0.0070602893829345,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,468,5.086956521739131,0.0217391304347826,234,234,234.0,0.0,,0.0460197925567626,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,456,19.0,0.0833333333333333,228,228,228.0,0.0,,0.0121617317199707,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,1998,15.136363636363637,0.0151515151515151,999,999,999.0,0.0,,0.0668742656707763,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,2000,45.45454545454545,0.0454545454545454,1000,1000,1000.0,0.0,,0.0223617553710937,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,456,4.956521739130435,0.0217391304347826,228,228,228.0,0.0,,0.0461952686309814,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,476,79.33333333333333,0.3333333333333333,238,238,238.0,0.0,,0.0039677619934082,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,452,22.6,0.1,226,226,226.0,0.0,,0.0103447437286376,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,1958,195.8,0.2,979,979,979.0,0.0,,0.005756139755249,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,468,13.764705882352942,0.0588235294117647,234,234,234.0,0.0,,0.0171084403991699,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,446,12.38888888888889,0.0555555555555555,223,223,223.0,0.0,,0.018259048461914,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,1804,0.0,0.0,902,902,902.0,0.0,,0.0,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:36,0,1,0,0,0,0,0,0,0,140,0.4666666666666667,0.0066666666666666,70,70,70.0,0.0,,0.1508891582489013,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:36,0,1,0,0,0,0,0,0,0,230,19.166666666666668,0.1666666666666666,115,115,115.0,0.0,,0.0060019493103027,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,448,10.181818181818182,0.0454545454545454,224,224,224.0,0.0,,0.0226445198059082,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:36,0,1,0,0,0,0,0,0,0,232,19.33333333333333,0.1666666666666666,116,116,116.0,0.0,,0.0068438053131103,0
162.159.129.235,172.30.1.44,6,443,61079,2023-05-07 17:01:36,0,1,0,1,1,0,0,0,1,288,0.3150984682713348,0.0021881838074398,144,144,144.0,0.0,,0.4577131271362304,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,446,18.58333333333333,0.0833333333333333,223,223,223.0,0.0,,0.0126805305480957,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:36,0,1,0,0,0,0,0,0,0,456,7.125,0.03125,228,228,228.0,0.0,,0.0328609943389892,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,432,16.615384615384617,0.0769230769230769,216,216,216.0,0.0,,0.0138742923736572,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:36,0,1,0,0,0,0,0,0,0,264,18.857142857142858,0.1428571428571428,132,132,132.0,0.0,,0.0074529647827148,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,1710,213.75,0.25,855,855,855.0,0.0,,0.0042195320129394,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,446,15.928571428571429,0.0714285714285714,223,223,223.0,0.0,,0.0146470069885253,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,422,2.776315789473684,0.0131578947368421,211,211,211.0,0.0,,0.0768978595733642,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,410,0.0,0.0,205,205,205.0,0.0,,0.0,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,1568,156.8,0.2,784,784,784.0,0.0,,0.0056674480438232,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,402,8.04,0.04,201,201,201.0,0.0,,0.0253465175628662,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,416,41.6,0.2,208,208,208.0,0.0,,0.0050952434539794,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,2292,382.0,0.3333333333333333,1146,1146,1146.0,0.0,,0.0030899047851562,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,412,8.24,0.04,206,206,206.0,0.0,,0.0252714157104492,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:36,0,0,0,0,0,0,0,0,0,430,11.944444444444445,0.0555555555555555,215,215,215.0,0.0,,0.0185449123382568,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:36,0,1,0,0,0,0,0,0,0,386,16.083333333333332,0.0833333333333333,193,193,193.0,0.0,,0.0128188133239746,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:36,0,1,0,0,0,0,0,0,0,486,0.0,0.0,243,243,243.0,0.0,,0.0,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:36,0,1,0,0,0,0,0,0,0,140,0.1851851851851851,0.0026455026455026,70,70,70.0,0.0,,0.3781166076660156,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:36,0,1,0,0,0,0,0,0,0,148,9.25,0.125,74,74,74.0,0.0,,0.0084128379821777,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:37,0,1,0,0,0,0,0,0,0,122,2.9047619047619047,0.0476190476190476,61,61,61.0,0.0,,0.0216033458709716,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:37,0,1,0,0,0,0,0,0,0,122,7.625,0.125,61,61,61.0,0.0,,0.0081751346588134,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:37,0,1,0,0,0,0,0,0,0,122,30.5,0.5,61,61,61.0,0.0,,0.0020177364349365,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:37,0,1,0,0,0,0,0,0,0,122,0.0,0.0,61,61,61.0,0.0,,0.0,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:37,0,0,0,0,0,0,0,0,0,1922,5.429378531073446,0.0056497175141242,961,961,961.0,0.0,,0.1778333187103271,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:37,0,0,0,0,0,0,0,0,0,416,1.6,0.0076923076923076,208,208,208.0,0.0,,0.130507230758667,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:37,0,1,0,0,0,0,0,0,0,140,0.8235294117647058,0.0117647058823529,70,70,70.0,0.0,,0.0850908756256103,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:37,0,1,0,0,0,0,0,0,0,122,4.066666666666666,0.0666666666666666,61,61,61.0,0.0,,0.0153408050537109,0
172.30.1.44,162.159.129.235,6,61079,443,2023-05-07 17:01:37,0,1,0,0,1,0,0,0,1,80,0.0814663951120163,0.0020366598778004,40,40,40.0,0.0,,0.491675853729248,2
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:37,0,0,0,0,0,0,0,0,0,442,27.625,0.125,221,221,221.0,0.0,,0.008427619934082,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:37,0,0,0,0,0,0,0,0,0,422,70.33333333333333,0.3333333333333333,211,211,211.0,0.0,,0.0030057430267333,0
